AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES	USDCAD
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.378	845.666	1044.001	975.416	235.878	NA
5065.874	4411.608	9189.417	7001.372	20117.987	906.003	6748.155	6043.288	42242.011	209.206	400.569	1232.371	4317.955	14410.134	355.798	11464.511	279.569	11055.764	5045.682	26649.014	10124.475	6510.695	4696.976	9483.274	7063.588	105.181	2198.6	995.467	1352.752	520.056	1079.245	715.187	1678.769	647.224	817.659	10270.03	2689.853	548.431	1616.42	1403.873	1044.74	462.803	743.405	1548.386	5534.472	232.475	774.637	295.7	331.479	856.331	1051.567	976.611	236.769	0.967
5077.69	4403.296	9171.984	7041.476	20228.933	909.626	6732.685	6029.325	42248.804	207.832	394.419	1230.892	4227.439	14366.918	358.572	11494.18	276.612	11037.522	4994.95	26505.544	10101.218	6553.97	4696.557	9525.061	7127.849	105.198	2218.915	995.561	1356.019	518.814	1087.664	719.224	1667.402	649.511	816.372	10262.726	2740.145	540.652	1621.498	1399.598	1044.312	462.803	741.71	1551.115	5571.642	234.128	774.689	296.825	334.368	863.215	1055.056	983.529	237.147	0.9638
5142.59	4496.232	9306.843	7054.72	20514.739	920.792	6809.648	6120.524	42597.149	213.143	399.554	1255.705	4150.332	14533.168	358.704	11598.85	280.72	11131.954	5126.809	26882.995	10199.569	6609.21	4707.931	9469.325	7137.241	105.694	2220.037	1007.796	1357.718	540.487	1140.364	722.508	1688.804	649.615	816.892	10320.262	2742.674	547.363	1676.711	1412.614	1062.244	476.279	741.71	1592.14	5571.876	234.673	796.277	297.163	332.068	864.882	1053.847	998.796	241.068	0.9608
5153.646	4415.401	9251.789	6996.776	20239.859	911.796	6744.448	6059.009	42448.548	211.736	397.576	1245.533	4173.514	14414.477	358.063	11423.089	282.301	11143.014	5118.244	26654.414	10218.983	6570.11	4700.87	9504.864	7088.853	105.884	2233.921	996.698	1354.838	549.162	1137.868	720.64	1688.81	645.908	821.246	10195.958	2653.909	549.672	1671.002	1399.819	1055.038	478.362	755.173	1617.137	5489.033	235.243	817.029	296.018	332.068	866.019	1064.482	1009.533	244.482	0.9582
5218.156	4495.456	9350.188	7065.286	20496.554	926.011	6863.977	6149.995	42656.692	213.629	399.341	1267.588	4239.239	14557.245	358.694	11641.12	285.257	11247.693	5204.376	27199.154	10284.957	6652.452	4682.367	9546.711	7077.459	106.308	2225.435	1005.072	1354.838	543.343	1154.841	716.268	1696.388	649.762	819.706	10235.814	2686.751	552.587	1676.782	1421.788	1060.171	477.73	751.973	1584.556	5493.051	235.243	806.788	298.841	332.068	867.271	1064.482	1009.533	244.482	0.9554
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	332.068	864.249	1074.173	1017.763	248.057	NA
5263.529	4506.38	9385.501	6970.71	20486.594	930.542	6830.98	6139.468	42431.936	209.712	399.841	1267.461	4247.977	14571.271	361.336	11564.872	285.833	11151.665	5193.922	27001.258	10283.655	6662.38	4669.38	9468.263	7053.674	106.19	2223.087	1006.008	1316.101	527.185	1148.543	703.614	1697.282	647.919	813.338	10279.121	2612.145	546.785	1678.323	1414.989	1055.238	476.676	744.035	1584.548	5422.604	234.325	808.588	298.118	332.425	873.955	1075.58	1029.515	248.722	0.9566
5147.737	4429.032	9320.603	6806.831	20324.943	913.64	6746.594	6068.932	42012.95	208.304	391.532	1252.095	4235.352	14442.199	360.16	11238.429	281.725	11041.502	5165.811	26410.85	10299.405	6503.816	4632.616	9249.669	6881.582	104.502	2183.863	1008.082	1299.747	534.017	1112.001	703.614	1682.352	632.278	803.115	10136.246	2526.949	541.398	1664.01	1374.48	1027.181	465.304	747.562	1568.079	5363.619	233.385	802.874	297.353	333.14	868.247	1086.311	1022.591	249.684	0.9634
5190.103	4484.974	9430.638	6829.532	20341.187	918.932	6800.724	6134.839	42330.671	212.235	393.684	1257.427	4249.477	14530.569	362.85	11368.531	286.256	11181.872	5164.717	26785.972	10333.207	6566.236	4635.96	9177.613	6962.559	105.461	2190.35	1024.924	1322.489	545.9	1119.14	716.243	1696.085	646.806	809.929	10172.663	2477.448	541.687	1696.758	1377.369	1020.485	469.13	747.562	1579.706	5364.515	229.351	795.02	297.008	332.782	883.713	1089.662	1027.413	253.922	0.9623
5161.915	4413.972	9366.457	6819.258	20118.923	907.309	6722.023	6090.971	42378.108	211.394	394.446	1239.882	4291.733	14346.653	360.63	11208.781	280.538	11209.84	5065.687	26727.336	10340.777	6544.972	4636.347	9181.723	6973.509	105.106	2184.06	1015.033	1324.484	525.38	1106.22	716.243	1680.775	653.369	804.678	10091.759	2435.844	545.248	1685.317	1349.303	1007.835	470.28	747.562	1571.797	5283.807	229.93	799.787	294.569	333.824	889.649	1090.437	1023.133	254.135	0.9611
5136.262	4416.609	9444.514	6815.79	20069.421	904.669	6711.539	6100.573	42466.87	210.866	394.44	1236.023	4261.234	14289.988	363.199	11246.798	278.36	11217.07	5020.487	26669.928	10366.682	6558.151	4655.198	9282.837	6990.706	105.384	2195.512	1013.372	1324.484	516.226	1124.029	706.25	1694.261	650.584	802.632	10139.405	2472.969	545.808	1685.645	1352.106	999.283	464.869	747.562	1589.533	5271.62	230.336	806.079	296.743	333.824	889.81	1090.295	1022.993	254.135	0.9592
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	333.466	878.486	1089.993	1016.164	257.775	NA
5106.761	4239.274	9214.2	6701.469	19590.489	876.39	6463.308	5882.017	42423.083	203.429	391.872	1186.749	4284.287	13818.505	362.003	10767.699	268.326	11120.224	4845.289	25761.377	10178.166	6379.743	4603.858	9006.3	6918.348	104.77	2178.857	992.182	1245.866	491.094	1056.373	692.195	1690.934	649.062	806.458	9877.248	2415.151	545.217	1616.952	1294.285	969.332	463.434	754.236	1522.181	5138.292	233.501	791.962	296.099	333.497	882.825	1084.988	1010.068	257.805	0.9642
5057.885	4284.283	9384.568	6820.476	19766.851	887.352	6558.083	5940.965	41982.168	206.762	395.157	1199.544	4225.415	13939.908	359.731	11013.752	271.268	11127.796	4896.749	26379.123	10312.283	6453.168	4630.101	9186.772	6991.399	103.532	2196.505	1011.084	1278.753	499.043	1088.801	693.245	1692.864	644.308	803.052	9987.567	2467.969	539.217	1649.311	1329.495	987.107	458.513	758.637	1554.256	5149.213	232.197	801.978	291.407	333.14	881.623	1079.538	1008.575	256.211	0.9561
5210.672	4425.646	9565.343	6923.133	20391.03	913.725	6806.839	6201.384	42153.174	210.699	394.796	1231.31	4278.357	14363.903	370.423	11455.027	276.136	11324.799	5036.642	27463.953	10568.276	6632.764	4693.699	9406.77	7114.232	105.618	2229.734	1034.771	1254.276	484.848	1132.072	709.785	1734.417	666.615	810.908	10139.047	2450.273	542.381	1696.159	1362.205	1025.198	470.676	771.915	1577.91	5207.899	233.036	818.878	296.184	333.14	898.828	1084.338	1007.783	258.484	0.9525
5299.899	4474.621	9606.869	6988.118	20476.091	919.582	6865.533	6266.939	42531.452	214.071	393.747	1252.323	4343.447	14347.955	373.851	11463.904	277.941	11468.699	5079.555	27723.503	10725.989	6692.457	4718.548	9412.771	7200.325	106.931	2237.992	1060.576	1254.769	500.512	1144.249	712.237	1738.64	676.59	810.753	10164.228	2483.762	542.381	1697.189	1372.271	1038.428	480.673	775.325	1590.719	5231.999	233.372	814.947	299.817	331.68	906.976	1077.978	1011.188	262.814	0.9532
5299.899	4474.621	9606.869	6988.118	20476.091	919.582	6865.533	6266.939	42531.452	214.071	393.747	1252.323	4346.144	14347.955	373.851	11463.904	277.941	11468.699	5079.555	27723.503	10725.989	6692.457	4718.548	9412.771	7200.325	106.925	2237.992	1055.274	1254.769	500.512	1138.501	712.237	1738.64	675.054	808.773	10164.228	2483.762	542.381	1697.189	1380.965	1038.428	481.431	770.285	1590.942	5231.999	233.372	814.645	300.908	331.68	906.976	1077.978	1011.188	262.814	0.9545
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	332.752	902.013	1077.034	1006.305	260.761	NA
5280.413	4471.396	9599.946	6923.637	20461.299	918.92	6860.586	6262.423	42505.729	213.917	392.736	1251.421	4326.644	14337.616	373.174	11444.032	277.741	11440.079	5075.894	27730.332	10729.636	6652.27	4710.827	9386.154	7209.523	106.845	2255.125	1057.975	1254.769	500.152	1132.256	708.642	1733.382	678.521	813.267	10125.999	2426.05	551.144	1695.47	1365.954	1035.613	479.487	768.59	1581.006	5218.156	233.348	819.135	299.25	332.782	912.717	1075.434	999.955	256.765	0.9544
5310.505	4475.469	9785.397	6950.73	20417.352	925.598	6933.837	6346.356	42162.428	218.305	381.005	1264.857	4299.853	14474.339	374.847	11584.333	278.427	11449.305	5133.824	28000.093	10806.778	6699.632	4753.066	9460.456	7284.794	106.159	2253.869	1068.691	1253.499	500.104	1152.656	706.582	1715.683	672.993	815.164	10191.851	2385.121	549.494	1718.959	1365.129	1046.279	479.788	761.725	1576.152	5168.863	231.298	822.397	300.061	329.985	912.685	1073.731	998.46	254.841	0.9516
5280.578	4520.344	9818.54	6900.081	20149.462	935.967	6978.571	6401.477	42134.125	218.003	379.12	1284.765	4283.015	14504.31	372.709	11537.774	279.815	11472.455	5190.894	28130.157	10762.919	6733.028	4783.924	9322.528	7298.429	105.268	2250.842	1080.615	1250.351	489.295	1151.289	703.756	1734.66	678.954	819.822	10170.909	2390.562	553.673	1716.743	1357.808	1052.439	487.279	765.119	1555.058	5143.642	231.879	826.093	300.029	330.7	912.252	1074.812	1004.633	257.63	0.9497
5345.526	4544.651	9991.709	6955.197	20394.541	949.906	7129.085	6542.976	42153.451	220.886	378.137	1309.515	4410.224	14629.189	375.901	11710.686	284.372	11521.737	5319.492	28639.328	10946.099	6786.374	4801.153	9109.031	7349.357	104.465	2281.377	1108.049	1256.938	495.021	1176.672	698.129	1746.697	684.355	826.244	10185.322	2471.652	551.992	1744.331	1368.944	1059.318	490.415	760.891	1573.011	5100.227	233.061	821.725	298.884	329.985	923.608	1077.738	1009.319	256.828	0.9506
5306.796	4506.314	10017.706	6989.742	20632.561	950.556	7165.842	6581.84	42151.521	223.425	381.252	1313.884	4427.617	14678.61	380.225	11870.161	285.835	11536.344	5331.549	28823.223	11044.438	6799.623	4812.786	9259.936	7466.671	103.991	2282.785	1096.991	1256.938	511.062	1169.359	697.986	1748.535	680.322	826.893	10277.475	2559.864	557.07	1737.533	1370.494	1076.26	489.63	762.218	1596.569	5157.98	233.061	795	302.251	329.955	923.272	1077.598	1009.887	256.828	0.9451
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	329.955	919.643	1076.039	1008.199	254.78	NA
5343.399	4557.508	10084.248	6995.724	20940.082	960.278	7197.167	6619.19	42162.105	224.26	382.97	1318.263	4504.472	14830.958	379.471	11895.636	289.521	11537.266	5376.573	29043.101	11124.387	6809.611	4805.159	9207.578	7459.958	104.017	2278.888	1113.609	1268.581	511.026	1181.869	690.405	1770.543	696.656	826.893	10210.528	2518.72	559.983	1751.77	1369.042	1080.731	489.63	762.218	1604.403	5134.473	236.051	823.995	302.489	329.985	918.325	1082.712	1004.535	255.513	0.9506
5249.328	4552.405	9996.075	6839.709	20649.431	945.7	7150.708	6572.321	42044.617	221.156	377.519	1307.739	4517.288	14759.672	374.747	11623.621	287.548	11375.493	5336.826	28556.432	11136.835	6735.618	4786.755	8953.316	7398.825	103.439	2255.032	1095.784	1265.377	501.995	1145.564	671.939	1755.897	685.656	821.559	9941.073	2492.654	555.53	1741.207	1329.252	1048.405	488.009	739.064	1603.187	5118.271	234.994	829.317	300.857	329.955	921.18	1078.351	1004.373	255.66	0.9526
5140.05	4500.454	9832.336	6757.777	20462.456	933.806	7088.273	6479.993	41624.735	218.642	377.517	1288.825	4527.65	14655.553	370.897	11240.483	287.512	11203.613	5298.434	28322.764	11090.757	6653.486	4754.578	8834.568	7300.358	101.652	2268.176	1107.387	1251.436	491.704	1140.872	668.752	1758.413	673.224	819.794	9801.14	2550.419	553.142	1718.711	1298.573	1026.433	487.48	741.008	1583.492	5097.3	235.927	827.572	293.578	329.955	912.423	1072.71	1002.88	255.591	0.9594
5082.568	4372.967	9592.988	6612.832	19906.074	912.307	6918.98	6361.785	41621.19	212.541	374.495	1254.803	4565.861	14391.839	370.099	10931.259	284.939	11121.69	5155.371	27756.697	10936.412	6532.839	4712.469	8738.066	7276.679	101.292	2210.477	1075.167	1242.085	478.873	1122.526	656.056	1751.009	673.224	810.844	9699.247	2488.514	545.173	1671.823	1277.087	1001.888	491.215	741.008	1572.981	5054.93	234.905	824.185	299.734	330.747	909.83	1070.581	998.517	253.349	0.9669
5125.799	4371.216	9582.303	6714.78	19999.949	918.956	6959.506	6412.181	41564.365	217.737	372.328	1256.928	4476.315	14459.189	375.959	10985.756	285.426	11136.996	5153.01	27928.427	10984.686	6598.089	4731.581	8893.927	7361.575	101.449	2236.042	1076.505	1242.085	471.674	1124.872	667.697	1742.535	657.37	804.717	9723.002	2560.308	536.752	1673.164	1298.304	1022.774	487.364	716.201	1555.497	5068.736	235.236	800.168	299.009	330.747	908.011	1070.72	998.517	253.338	0.9666
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	326.702	903.715	1059.412	999.616	250.102	NA
5122.191	4296.18	9406.327	6712.962	19653.372	904.164	6767.352	6243.14	41924.726	212.843	372.553	1220.406	4453.642	14093.994	373.9	10869.436	279.829	11241.081	4961.055	27552.135	10874.972	6511.796	4754.176	8823.444	7331.749	102.298	2243.207	1052.211	1242.364	453.505	1094.195	669.279	1735.678	656.02	810.761	9753.324	2583.47	542.387	1626.311	1289.431	1000.147	491.905	735.96	1533.057	5221.869	234.068	797.347	301.394	326.405	897.586	1055.554	1010.502	250.581	0.9618
5129.01	4375.663	9577.664	6740.517	19638.515	921.197	6892.485	6357.559	41931.469	216.92	373.022	1245.719	4473.067	14349.777	377.53	11105.443	282.69	11340.907	5027.698	28085.656	10935.718	6613.478	4792.829	8937.224	7437.289	102.313	2257.65	1062.994	1248.857	468.765	1117.8	667.062	1744.469	656.02	812.162	9853.871	2569.707	547.256	1663.266	1301.255	1011.17	490.643	747.239	1503.907	5426.472	233.964	803.753	302.478	326.405	898.329	1050.834	1026.497	254.795	0.9568
5158.574	4384.025	9481.537	6663.62	19711.414	920.494	6883.4	6324.103	41958.517	216.804	374.59	1243.836	4456.463	14360.347	382.001	11045.68	283.967	11410.749	5035.548	28064.318	10934.699	6624.959	4742.413	8744.124	7384.836	102.753	2268.134	1061.169	1262.385	472.001	1101.304	671.74	1773.921	669.647	821.565	9785.958	2495.382	551.816	1659.637	1285.68	996.321	492.002	761.253	1450.525	5290.447	235.695	798.381	301.79	326.048	884.525	1034.18	1040.668	256.016	0.9619
5005.925	4305.561	9486.19	6564.235	19606.713	907.527	6776.995	6235.65	41459.844	213.447	377.927	1220.684	4434.456	14164.902	380.329	10799.675	282.104	11150.966	4979.109	27592.153	10897.963	6516.192	4765.591	8706.263	7381.687	101.569	2250.39	1047.854	1262.841	455.876	1071.781	657.897	1743.925	649.231	809.059	9639.736	2472.327	544.538	1627.13	1250.332	969.739	490.238	741.252	1471.992	5255.358	234.199	798.789	300.536	325.987	886.9	1031.626	1033.797	255.392	0.9627
5021.927	4257.686	9563.194	6561.431	19804.449	905.842	6775.663	6208.569	42000.791	213.075	377.932	1221.072	4390.126	14095.977	376.687	10858.962	282.3	11289.562	4918.604	27575.925	10871.435	6472.587	4727.178	8530.586	7390.204	102.235	2262.286	1046.694	1262.841	457.621	1065.698	666.648	1756.666	647.566	817.667	9606.388	2470.049	541.369	1624.723	1251.753	970.07	488.403	742.545	1420.21	5184.934	234.034	802.093	299.578	326.048	885.936	1031.626	1033.768	255.392	0.9686
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	326.048	858.932	1029.813	1029.251	252.946	NA
4972.694	4268.076	9591.11	6555.429	19809.247	906.775	6768.467	6207.584	41496.035	211.736	382.421	1218.145	4330.644	14032.243	377.925	10893.792	282.141	11144.226	4935.866	27857.22	10955.696	6480.014	4697.219	8563.908	7386.412	100.808	2251.974	1047.199	1292.931	450.994	1063.035	657.086	1734.49	638.888	803.643	9626.97	2486.968	540.724	1638.271	1242.657	980.638	480.052	742.545	1452.541	5140.945	233.407	795.214	297.211	326.78	866.621	1027.049	1030.001	250.405	0.9758
4979.877	4210.732	9473.281	6556.155	19592.89	896.698	6656.018	6069.964	41282.269	209.313	378.723	1198.033	4297.115	13783.216	378.766	10746.583	280.941	11129.857	4889.762	27301.75	10792.134	6404.258	4695.976	8608.34	7278.707	101.002	2257.535	1029.757	1309.076	459.346	1048.527	651.604	1734.49	640.245	803.643	9475.608	2509.469	537.567	1606.337	1231.266	965.17	478.077	742.545	1447.874	5176.989	233.726	804.549	297.346	326.78	867.031	1026.006	1020.603	251.892	0.9721
5012.821	4252.675	9520.05	6656.838	19714.722	903.917	6754.077	6140.976	41543.752	208.706	383.106	1207.893	4345.089	13880.163	382.96	10846.742	281.407	11248.446	4936.382	27567.835	10924.58	6450.841	4739.011	8602.848	7335.151	101.939	2251.237	1034.069	1300.008	452.214	1054.183	650.042	1757.57	651.004	810.007	9658.973	2569.454	544.38	1628.041	1253.313	976.199	481.387	734.446	1423.219	5275.542	234.725	804.736	296.193	325.738	870.11	1014.021	1019.843	253.517	0.9701
5080.995	4279.787	9566.23	6683.764	19781.781	906.157	6836.903	6191.045	41995.101	211.592	384.633	1214.372	4289.088	13957.919	382.738	10974.726	282.914	11339.926	4952.016	27865.683	10908.009	6494.005	4749.586	8570.217	7285.042	102.33	2264.644	1038.725	1315.114	451.342	1050.174	651.609	1775.1	639.046	812.805	9671.397	2564.869	544.775	1632.771	1257.799	986.831	478.939	735.132	1421.012	5252.361	233.463	799.104	295.132	323.091	863.819	1013.804	1023.044	253.142	0.9676
5058.664	4212.885	9541.605	6666.212	19647.369	895.177	6757.45	6074.356	41850.914	207.435	385.239	1190.017	4278.122	13750.396	385.401	10895.077	279.659	11306.049	4846.173	27698.957	10933.687	6497.154	4714.413	8579.847	7287.7	102.416	2271.678	1030.181	1315.114	437.532	1023.619	657.708	1786.54	645.771	816.46	9706.553	2556.875	543.261	1625.245	1234.263	979.857	477.781	728.744	1401.496	5219.946	233.546	797.979	296.077	323.031	863.506	1013.804	1023.072	253.144	0.9742
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	321.245	868.101	1015.866	1019.533	251.985	NA
4907.972	4129.513	9260.519	6629.806	19144.678	870.226	6584.693	5895.363	41016.473	201.318	379.472	1160.634	4216.058	13395.596	381.445	10573.878	273.8	10972.71	4734.071	26768.254	10708.934	6346.419	4657.416	8455.14	7211.474	100.063	2274.691	1009.122	1337.945	425.747	1001.628	642.256	1727.885	619.991	796.981	9640.573	2529.29	537.12	1593.144	1188.961	952.292	469.5	713.917	1391.567	5143.204	233.484	797.29	299.619	321.602	855.34	1015.221	998.728	247.415	0.978
4913.242	4183.519	9325.031	6611.906	19315.111	877.178	6641.312	5957.998	41090.258	202.918	377.314	1170.853	4203.664	13473.417	390.549	10729.347	275.877	11029.959	4776.407	26829.537	10784.492	6395.05	4653.175	8623.061	7224.119	100.546	2284.863	1014.147	1334.398	429.527	1040.666	643.78	1728.133	623.766	801.37	9725.092	2563.387	536.187	1607.51	1218.578	970.955	471.078	722.705	1426.18	5143.519	232.146	805.65	302.014	321.632	851.026	1009.66	992.465	245.363	0.9767
4844.103	4168.237	9299.361	6699.726	19272.018	878.295	6646.038	5960.282	41076.207	201.931	372.43	1180.304	4207.586	13519.059	391.487	10799.324	277.317	11028.964	4815.834	27189.027	10857.271	6443.763	4669.612	8602.982	7243.019	100.425	2264.478	997.994	1350.684	432.866	1021.871	636.528	1721.064	612.151	797.653	9752.672	2594.368	527.388	1614.401	1226.548	962.853	467.578	716.163	1391.969	5149.223	232.474	801.091	302.829	320.887	844.899	1004.82	988.059	241.77	0.9774
4958.407	4173.382	9245.407	6686.73	19092.859	873.225	6644.913	5929.399	41145.164	201.614	373.733	1175.185	4292.011	13519.173	390.227	10839.401	277.241	11070.905	4816.698	27007.842	10937.746	6486.244	4690.204	8735.116	7312.162	100.882	2280.803	1001.479	1365.295	430.42	1028.413	645.096	1741.921	637.772	807.157	9810.004	2635.601	535.671	1612.083	1231.407	972.499	472.015	721.752	1396.529	5178.936	230.419	808.934	303.265	318.744	844.919	994.041	996.732	242.783	0.9777
5032.454	4269.423	9344.523	6723.294	19375.898	888.378	6775.544	6039.699	41397.293	207.628	375.008	1197.333	4298.259	13737.266	392.714	11151.385	280.975	11210.76	4898.978	27625.604	11157.913	6596.668	4711.039	8871.773	7370.285	102.118	2286.824	1016.763	1365.295	426.214	1056.085	654.833	1750.307	644.015	815.604	9896.99	2670.143	539.448	1641.363	1265.637	998.999	474.161	724.53	1366.652	5209.049	230.794	816.938	303.37	318.744	846.604	994.041	996.623	242.778	0.9761
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	318.744	836.578	992.254	992.217	244.542	NA
